BBL,Year,Zip,count,Zop
3051400024,20,11226,1,11226
3051400026,10,11226,1,11226
3051400029,10,11226,1,11226
3051400029,13,11226,1,11226
3051400032,10,11226,1,11226
3051400032,14,11226,1,11226
3051400032,16,11226,1,11226
3051400032,21,11226,1,11226
3051400033,12,11226,1,11226
3051400033,16,11226,1,11226
3051400035,21,11226,1,11226
3051410004,15,11218,1,11218
3051410004,20,11218,1,11218
3051410004,21,11218,1,11218
3051410023,21,11218,1,11218
3051410029,17,11218,1,11218
3051410029,19,11218,4,11218
3051410042,19,11218,1,11218
3051410119,16,11218,1,11218
3051410122,12,11218,1,11218
3051410122,16,11218,1,11218
3051410122,20,11218,1,11218
3051410123,16,11218,1,11218
3051410123,17,11218,1,11218
3051410124,16,11218,1,11218
3051410124,17,11218,1,11218
3051410126,16,11218,1,11218
3051410126,20,11218,1,11218
3051410134,13,11218,1,11218
3051410140,18,11218,1,11218
3051430084,10,11218,1,11218
3051460028,19,11226,1,11226
3051470004,14,11226,1,11226
3051470007,14,11226,1,11226
3051470007,18,11226,1,11226
3051470047,18,11226,1,11226
3051470065,13,11226,1,11226
3051470065,14,11226,1,11226
3051480012,15,11226,3,11226
3051480012,18,11226,1,11226
3051480012,19,11226,1,11226
3051480016,18,11226,1,11226
3051480020,14,11226,1,11226
3051480053,18,11226,1,11226
3051480062,18,11226,1,11226
3051490001,19,11226,3,11226
3051490001,20,11226,1,11226
3051490003,11,11226,1,11226
3051490003,19,11226,1,11226
3051490008,19,11226,3,11226
3051500001,20,11226,1,11226
3051500006,11,11226,1,11226
3051500006,19,11226,1,11226
3051500006,20,11226,1,11226
3051500013,12,11226,1,11226
3051500013,18,11226,1,11226
3051500013,20,11226,1,11226
3051500013,21,11226,2,11226
3051500021,15,11226,1,11226
3051500021,16,11226,2,11226
3051500021,17,11226,2,11226
3051500021,18,11226,12,11226
3051500021,19,11226,5,11226
3051500021,20,11226,2,11226
3051500021,21,11226,1,11226
3051500038,19,11226,1,11226
3051507501,21,11226,1,11226
3051510011,16,11226,1,11226
3051510012,13,11226,1,11226
3051510012,19,11226,1,11226
3051510017,10,11226,2,11226
3051510028,15,11226,1,11226
3051510028,21,11226,2,11226
3051510033,10,11226,1,11226
3051510033,13,11226,5,11226
3051510033,14,11226,1,11226
3051510033,15,11226,5,11226
3051510033,16,11226,2,11226
3051510033,19,11226,1,11226
3051510033,21,11226,5,11226
3051520001,16,11226,1,11226
3051520001,21,11226,1,11226
3051520020,21,11226,1,11226
3051520025,12,11226,1,11226
3051520025,17,11226,1,11226
3051520025,21,11226,1,11226
3051520028,12,11226,1,11226
3051520028,21,11226,1,11226
3051530031,11,11218,1,11218
3051530060,16,11218,1,11218
3051550002,16,11218,1,11218
3051550006,16,11218,1,11218
3051550050,21,11218,2,11218
3051560021,20,11226,3,11226
3051560021,21,11226,2,11226
3051570013,19,11226,1,11226
3051580012,18,11226,2,11226
3051580017,18,11226,3,11226
3051580017,19,11226,1,11226
3051580019,18,11226,2,11226
3051580021,18,11226,2,11226
3051580022,15,11226,1,11226
3051580022,18,11226,2,11226
3051580023,18,11226,1,11226
3051580023,20,11226,1,11226
3051580034,21,11226,1,11226
3051590009,11,11226,1,11226
3051590030,18,11226,1,11226
3051590053,18,11226,1,11226
3051590053,21,11226,3,11226
3051590059,21,11226,1,11226
3051600001,21,11226,1,11226
3051600026,21,11226,1,11226
3051600036,14,11226,2,11226
3051600036,19,11226,1,11226
3051600043,19,11226,1,11226
3051610030,21,11226,5,11226
3051610033,21,11226,1,11226
3051620012,20,11226,2,11226
3051620012,21,11226,1,11226
3051620016,19,11226,2,11226
3051620018,14,11226,1,11226
3051620018,21,11226,3,11226
3051620020,21,11226,1,11226
3051620022,21,11226,1,11226
3051620026,21,11226,7,11226
3051620034,21,11226,1,11226
3051620059,10,11226,1,11226
3051620059,21,11226,1,11226
3051620065,21,11226,1,11226
3051630001,18,11226,1,11226
3051630010,19,11226,1,11226
3051630019,11,11226,1,11226
3051630019,21,11226,1,11226
3051630027,21,11226,2,11226
3051630068,21,11226,1,11226
3051640009,10,11226,1,11226
3051640009,21,11226,1,11226
3051640019,18,11226,1,11226
3051640037,10,11226,1,11226
3051640037,16,11226,1,11226
3051640037,20,11226,2,11226
3051640037,21,11226,2,11226
3051640060,21,11226,1,11226
3051650001,14,11226,1,11226
3051650030,21,11226,1,11226
3051650057,16,11226,1,11226
3051650064,19,11226,1,11226
3051650073,15,11226,1,11226
3051650084,16,11226,1,11226
3051660003,17,11226,1,11226
3051660003,18,11226,1,11226
3051660003,19,11226,1,11226
3051660004,14,11226,1,11226
3051660006,21,11226,1,11226
3051660008,19,11226,1,11226
3051660010,21,11226,1,11226
3051660011,14,11226,1,11226
3051660011,19,11226,1,11226
3051660011,21,11226,2,11226
3051660020,14,11226,2,11226
3051660020,15,11226,1,11226
3051660020,17,11226,2,11226
3051660027,18,11226,2,11226
3051660032,21,11226,1,11226
3051660038,10,11226,1,11226
3051660047,20,11226,1,11226
3051660061,21,11226,1,11226
3051660065,20,11226,2,11226
3051660065,21,11226,1,11226
3051660069,19,11226,1,11226
3051660069,20,11226,3,11226
3051660069,21,11226,3,11226
3051660071,17,11226,1,11226
3051660073,14,11226,1,11226
3051670040,21,11226,2,11226
3051670063,21,11226,3,11226
3051670064,21,11226,1,11226
3051680006,15,11226,1,11226
3051680007,18,11226,1,11226
3051680025,16,11226,1,11226
3051680034,12,11226,1,11226
3051680036,19,11226,1,11226
3051680039,21,11226,1,11226
3051680040,21,11226,1,11226
3051680042,21,11226,7,11226
3051680043,21,11226,1,11226
3051680045,21,11226,1,11226
3051680047,21,11226,1,11226
3051680052,10,11226,1,11226
3051680052,20,11226,1,11226
3051690033,11,11226,1,11226
3051690053,15,11226,1,11226
3051690059,19,11226,1,11226
3051690097,10,11226,1,11226
3051700010,12,11226,1,11226
3051700010,13,11226,1,11226
3051700010,17,11226,3,11226
3051700010,21,11226,2,11226
3051700021,17,11226,1,11226
3051700022,15,11226,1,11226
3051710001,15,11226,1,11226
3051710001,20,11226,1,11226
3051710039,16,11226,1,11226
3051710046,18,11226,2,11226
3051710046,19,11226,1,11226
3051710060,14,11226,5,11226
3051710068,14,11226,1,11226
3051710068,19,11226,1,11226
3051710068,20,11226,1,11226
3051710082,14,11226,1,11226
3051720023,17,11226,1,11226
3051720023,18,11226,1,11226
3051720034,21,11226,1,11226
3051720036,12,11226,1,11226
3051720036,13,11226,3,11226
3051720036,14,11226,2,11226
3051720046,12,11226,2,11226
3051720046,16,11226,1,11226
3051720067,14,11226,1,11226
3051720068,15,11226,1,11226
3051720068,16,11226,1,11226
3051720068,21,11226,1,11226
3051730002,13,11226,1,11226
3051730002,19,11226,1,11226
3051730010,13,11226,1,11226
3051730013,14,11226,1,11226
3051730013,20,11226,1,11226
3051730014,14,11226,1,11226
3051730014,20,11226,1,11226
3051730026,10,11226,3,11226
3051730026,18,11226,1,11226
3051730026,19,11226,1,11226
3051730033,16,11226,1,11226
3051730035,12,11226,2,11226
3051730035,17,11226,1,11226
3051730035,18,11226,2,11226
3051730035,19,11226,1,11226
3051730039,17,11226,1,11226
3051730040,17,11226,1,11226
3051730045,10,11226,1,11226
3051730045,16,11226,1,11226
3051730045,17,11226,1,11226
3051730058,11,11226,1,11226
3051730058,16,11226,1,11226
3051730058,18,11226,2,11226
3051740001,18,11218,8,11218
3051740001,19,11218,9,11218
3051740001,20,11218,1,11218
3051740001,21,11218,2,11218
3051740008,18,11218,5,11218
3051740008,19,11218,6,11218
3051740008,21,11218,2,11218
3051740014,17,11218,1,11218
3051740014,19,11218,1,11218
3051740018,17,11218,2,11218
3051740018,19,11218,1,11218
3051740020,19,11218,1,11218
3051740024,17,11218,1,11218
3051740024,19,11218,2,11218
3051740028,19,11218,1,11218
3051747501,18,11218,1,11218
3051747501,19,11218,1,11218
3051750048,19,11218,1,11218
3051750050,18,11218,1,11218
3051790053,20,11226,1,11226
3051790059,20,11226,1,11226
3051840006,13,11226,1,11226
3051840031,12,11226,2,11226
3051840041,20,11226,2,11226
3051850016,12,11226,1,11226
3051850016,20,11226,1,11226
3051850016,21,11226,2,11226
3051850025,21,11226,1,11226
3051850042,12,11226,1,11226
3051850042,17,11226,1,11226
3051850064,14,11226,1,11226
3051850069,11,11226,1,11226
3051850073,13,11226,1,11226
3051850073,20,11226,1,11226
3051857501,21,11226,2,11226
3051860032,12,11226,1,11226
3051860034,14,11226,1,11226
3051860054,12,11226,1,11226
3051860054,16,11226,1,11226
3051860057,11,11226,1,11226
3051860090,21,11226,4,11226
3051860093,21,11226,1,11226
3051880012,16,11226,1,11226
3051880012,20,11226,1,11226
3051880014,13,11226,1,11226
3051880014,19,11226,1,11226
3051880019,18,11226,1,11226
3051880027,16,11226,1,11226
3051880039,14,11226,1,11226
3051890012,20,11226,1,11226
3051890018,18,11226,1,11226
3051890034,15,11226,1,11226
3051890034,21,11226,1,11226
3051890042,20,11226,3,11226
3051890042,21,11226,1,11226
3051890054,11,11226,1,11226
3051900001,21,11226,1,11226
3051900009,18,11226,1,11226
3051900009,19,11226,3,11226
3051900055,20,11226,1,11226
3051900061,15,11226,1,11226
3051900061,17,11226,2,11226
3051900073,16,11226,1,11226
3051900075,14,11226,2,11226
3051900075,17,11226,1,11226
3051900075,18,11226,2,11226
3051900075,20,11226,2,11226
3051910018,13,11226,2,11226
3051910031,19,11226,1,11226
3051920001,11,11226,1,11226
3051920001,13,11226,1,11226
3051920001,19,11226,2,11226
3051920001,21,11226,2,11226
3051920025,19,11226,1,11226
3051920028,12,11226,1,11226
3051920033,19,11226,1,11226
3051920033,20,11226,1,11226
3051920035,11,11226,1,11226
3051920041,16,11226,1,11226
3051920047,16,11226,1,11226
3051920061,17,11226,1,11226
3051920064,12,11226,1,11226
3051920064,13,11226,1,11226
3051920064,17,11226,1,11226
3051920064,18,11226,1,11226
3051930009,21,11226,1,11226
3051930032,11,11226,1,11226
3051930034,17,11226,2,11226
3051930035,13,11226,1,11226
3051930058,12,11226,1,11226
3051930058,16,11226,1,11226
3051930067,20,11226,1,11226
3051930072,21,11226,1,11226
3051930074,20,11226,1,11226
3051930077,13,11226,1,11226
3051940001,11,11226,1,11226
3051940025,11,11226,1,11226
3051940039,12,11226,1,11226
3051940072,12,11226,1,11226
3051940072,14,11226,3,11226
3051940072,20,11226,1,11226
3051940109,12,11226,1,11226
3051950001,18,11226,1,11226
3051950002,17,11226,1,11226
3051950003,17,11226,4,11226
3051950004,17,11226,6,11226
3051950004,18,11226,1,11226
3051950005,17,11226,3,11226
3051950005,18,11226,1,11226
3051950007,16,11226,1,11226
3051950019,16,11226,1,11226
3051950022,16,11226,2,11226
3051950024,17,11226,1,11226
3051950026,19,11226,1,11226
3051950028,15,11226,1,11226
3051950029,16,11226,1,11226
3051950029,19,11226,1,11226
3051950032,10,11226,1,11226
3051950039,15,11226,1,11226
3051950048,10,11226,1,11226
3051950056,20,11226,1,11226
3051950070,15,11226,1,11226
3051950078,18,11226,1,11226
3051980039,20,11230,1,11230
3051990001,12,11226,1,11226
3051990032,18,11230,1,11230
3051990058,13,11230,1,11230
3051990058,16,11230,1,11230
3052000027,20,11226,1,11226
3052010038,19,11226,1,11226
3052010040,20,11226,1,11226
3052010042,19,11226,1,11226
3052020029,17,11226,1,11226
3052020029,18,11226,1,11226
3052020029,20,11226,2,11226
3052020029,21,11226,2,11226
3052040024,17,11226,1,11226
3052040034,21,11226,1,11226
3052060007,15,11226,1,11226
3052060017,11,11226,1,11226
3052060017,16,11226,1,11226
3052060041,13,11226,1,11226
3052060041,18,11226,1,11226
3052060050,17,11226,1,11226
3052070056,14,11226,1,11226
3052080025,19,11226,1,11226
3052080025,21,11226,6,11226
3052080046,20,11226,1,11226
3052090040,20,11226,1,11226
3052100003,18,11226,1,11226
3052100008,11,11226,1,11226
3052100009,13,11226,1,11226
3052100017,15,11226,1,11226
3052100024,11,11226,1,11226
3052100030,19,11226,1,11226
3052110017,10,11226,1,11226
3052110017,12,11226,1,11226
3052110017,14,11226,1,11226
3052110017,19,11226,1,11226
3052110017,20,11226,1,11226
3052110026,12,11226,1,11226
3052110026,13,11226,1,11226
3052110026,14,11226,1,11226
3052110026,15,11226,1,11226
3052110026,16,11226,1,11226
3052110039,17,11226,1,11226
3052110039,18,11226,1,11226
3052110072,12,11226,2,11226
3052110079,17,11226,2,11226
3052120001,13,11226,1,11226
3052120001,15,11226,3,11226
3052120001,17,11226,2,11226
3052120009,18,11226,1,11226
3052120014,10,11226,1,11226
3052120024,11,11226,1,11226
3052120024,12,11226,1,11226
3052120024,15,11226,2,11226
3052120024,18,11226,1,11226
3052120024,20,11226,1,11226
3052120024,21,11226,1,11226
3052120046,12,11226,1,11226
3052120046,18,11226,1,11226
3052120049,17,11226,1,11226
3052120056,18,11226,1,11226
3052120056,19,11226,3,11226
3052130011,21,11226,1,11226
3052130020,19,11226,1,11226
3052130035,18,11226,1,11226
3052130054,21,11226,1,11226
3052130057,19,11226,2,11226
3052130069,11,11226,1,11226
3052140001,15,11226,1,11226
3052140001,16,11226,1,11226
3052140001,21,11226,4,11226
3052140011,16,11226,1,11226
3052140060,18,11226,2,11226
3052140078,13,11226,1,11226
3052160016,20,11226,1,11226
3052160016,21,11226,1,11226
3052160018,20,11226,2,11226
3052160020,21,11226,1,11226
3052160021,11,11226,1,11226
3052160024,16,11226,1,11226
3052160025,11,11226,2,11226
3052160025,14,11226,2,11226
3052160026,14,11226,1,11226
3052160027,14,11226,1,11226
3052160056,20,11226,1,11226
3052160060,11,11210,1,11210
3052160060,12,11210,2,11210
3052160060,13,11210,1,11210
3052160060,14,11210,1,11210
3052160060,16,11210,1,11210
3052160060,17,11210,1,11210
3052170001,17,11226,1,11226
3052170018,16,11226,1,11226
3052177501,21,11226,1,11226
3052190001,14,11226,1,11226
3052190008,12,11226,1,11226
3052190008,14,11226,1,11226
3052200034,15,11210,1,11210
3052200040,17,11226,1,11226
3052200040,20,11226,1,11226
3052200042,13,11226,2,11226
3052200042,16,11226,5,11226
3052200042,20,11226,1,11226
3052200042,21,11226,1,11226
3052200047,17,11226,1,11226
3052200064,15,11210,1,11210
3052200072,16,11226,1,11226
3052210043,19,11226,1,11226
3052210063,21,11226,2,11226
3052210069,20,11210,1,11210
3052210069,21,11210,1,11210
3052210073,13,11210,1,11210
3052210073,14,11210,1,11210
3052210073,17,11210,1,11210
3052210086,21,11226,3,11226
3052220064,11,11226,1,11226
3052220082,13,11226,1,11226
3052220082,19,11226,2,11226
3052220086,19,11226,3,11226
3052230071,13,11226,1,11226
3052230071,15,11226,1,11226
3052230099,17,11226,1,11226
3052240129,18,11226,1,11226
3052240138,21,11210,1,11210
3052240150,16,11210,2,11210
3052240150,21,11210,1,11210
3052250002,10,11210,1,11210
3052250034,10,11210,1,11210
3052250037,10,11210,1,11210
3052250037,16,11210,1,11210
3052250066,14,11210,1,11210
3052250066,21,11210,1,11210
3052260023,12,11210,1,11210
3052260026,14,11210,1,11210
3052260027,16,11210,1,11210
3052260028,14,11210,2,11210
3052270003,21,11210,1,11210
3052270007,15,11210,1,11210
3052270019,17,11210,1,11210
3052270019,20,11210,2,11210
3052270022,14,11210,1,11210
3052270024,10,11210,1,11210
3052270029,19,11210,2,11210
3052270029,20,11210,1,11210
3052270030,19,11210,1,11210
3052270032,20,11210,1,11210
3052280025,19,11210,1,11210
3052280026,20,11210,1,11210
3052280027,19,11210,1,11210
3052280028,21,11210,2,11210
3052280031,19,11210,2,11210
3052280060,16,11210,1,11210
3052290083,14,11210,3,11210
3052290083,16,11210,1,11210
3052300012,11,11210,1,11210
3052300012,14,11210,1,11210
3052300053,21,11210,1,11210
3052300072,17,11210,1,11210
3052300072,18,11210,6,11210
3052300072,19,11210,4,11210
3052300114,19,11210,1,11210
3052310019,16,11210,1,11210
3052310034,21,11210,1,11210
3052310042,10,11210,1,11210
3052310047,21,11210,1,11210
3052310054,17,11210,2,11210
3052310057,16,11210,1,11210
3052320025,11,11230,1,11230
3052320025,13,11230,1,11230
3052320069,19,11230,1,11230
3052330001,10,11230,1,11230
3052330001,11,11230,2,11230
3052330025,20,11230,1,11230
3052330042,21,11230,1,11230
3052340013,20,11230,1,11230
3052340016,20,11230,4,11230
3052340021,20,11230,1,11230
3052340035,16,11230,1,11230
3052340037,14,11230,2,11230
3052340037,20,11230,2,11230
3052340037,21,11230,4,11230
3052340059,16,11230,1,11230
3052350005,16,11226,1,11226
3052350005,19,11226,1,11226
3052350008,19,11226,1,11226
3052350018,14,11226,1,11226
3052350019,21,11226,2,11226
3052350020,19,11226,1,11226
3052350020,19,11230,1,11230
3052350020,20,11226,1,11226
3052350022,19,11226,1,11226
3052350024,21,11226,1,11226
3052350040,13,11230,1,11230
3052350040,18,11230,1,11230
3052350040,21,11230,3,11230
3052350046,21,11230,1,11230
3052350049,12,11230,1,11230
3052350049,14,11230,1,11230
3052360001,12,11226,1,11226
3052360001,16,11226,2,11226
3052360001,18,11226,1,11226
3052360001,19,11226,10,11226
3052360001,20,11226,5,11226
3052360001,21,11226,20,11226
3052360008,19,11226,1,11226
3052360008,20,11226,1,11226
3052360010,15,11226,1,11226
3052360010,19,11226,2,11226
3052360014,21,11226,1,11226
3052360015,15,11226,1,11226
3052360016,15,11226,4,11226
3052360016,16,11226,1,11226
3052360017,12,11226,1,11226
3052360017,14,11226,2,11226
3052360017,15,11226,5,11226
3052360017,21,11226,1,11226
3052360018,15,11226,4,11226
3052360018,21,11226,1,11226
3052360019,14,11226,2,11226
3052360019,21,11226,1,11226
3052360020,14,11226,1,11226
3052360021,14,11226,1,11226
3052360022,20,11226,2,11226
3052360026,21,11226,1,11226
3052360048,19,11226,1,11226
3052360048,21,11226,1,11226
3052370041,14,11226,1,11226
3052400011,20,11230,1,11230
3052400102,16,11230,1,11230
3052400102,20,11230,1,11230
3052410006,16,11230,1,11230
3052410031,20,11230,1,11230
3052430051,10,11210,1,11210
3052440006,18,11210,1,11210
3052440006,20,11210,2,11210
3052440025,11,11210,1,11210
3052440067,15,11210,1,11210
3052450042,16,11210,3,11210
3052450042,19,11210,1,11210
3052450045,15,11210,1,11210
3052460006,17,11210,1,11210
3052470006,10,11210,1,11210
3052480011,21,11210,1,11210
3052480063,10,11210,2,11210
3052490035,18,11210,1,11210
3052490042,10,11210,1,11210
3052490042,11,11210,1,11210
3052490046,17,11210,1,11210
3052490054,14,11210,1,11210
3052490064,13,11210,1,11210
3052490066,15,11210,1,11210
3052500002,11,11210,1,11210
3052500005,11,11210,1,11210
3052500010,18,11210,1,11210
3052500011,20,11210,1,11210
3052510026,18,11210,1,11210
3052510028,16,11210,1,11210
3052510030,16,11210,1,11210
3052520039,18,11210,1,11210
3052520040,11,11210,1,11210
3052520040,20,11210,1,11210
3052520042,13,11210,1,11210
3052520051,19,11210,1,11210
3052540004,10,11218,1,11218
3052560078,20,11218,1,11218
3052560151,20,11218,1,11218
3052560173,17,11218,1,11218
3052570070,20,11218,1,11218
3052580016,10,11218,1,11218
3052580017,10,11218,2,11218
3052580062,13,11218,1,11218
3052600007,12,11218,2,11218
3052610015,18,11218,1,11218
3052610020,18,11218,1,11218
3052630010,20,11218,1,11218
3052630040,12,11218,1,11218
3052650028,17,11218,1,11218
3052650028,19,11218,2,11218
3052660004,18,11218,1,11218
3052660017,21,11218,1,11218
3052660047,21,11218,1,11218
3052660049,21,11218,1,11218
3052670003,17,11218,1,11218
3052670005,21,11218,2,11218
3052670023,11,11218,1,11218
3052670118,19,11218,1,11218
3052677501,17,11218,3,11218
3052680002,21,11218,1,11218
3052680080,20,11218,1,11218
3052700041,20,11218,1,11218
3052700080,10,11218,1,11218
3052700080,12,11218,1,11218
3052720001,13,11218,1,11218
3052720006,19,11218,1,11218
3052720053,19,11218,1,11218
3052720130,19,11218,1,11218
3052730022,21,11218,1,11218
3052740009,18,11218,1,11218
3052740009,21,11218,3,11218
3052770001,21,11218,1,11218
3052770045,10,11218,1,11218
3052777501,14,11218,1,11218
3052780010,12,11218,1,11218
3052780018,17,11218,1,11218
3052780018,18,11218,1,11218
3052780039,16,11218,1,11218
3052790043,14,11218,1,11218
3052800001,19,11218,1,11218
3052800008,17,11218,11,11218
3052800008,19,11218,1,11218
3052800059,17,11218,1,11218
3052800066,19,11218,1,11218
3052810064,19,11218,1,11218
3052830060,10,11218,1,11218
3052850040,14,11218,1,11218
3052870001,21,11218,1,11218
3052870021,15,11218,1,11218
3052870021,19,11218,1,11218
3052870033,20,11218,1,11218
3052880014,13,11219,1,11219
3052880014,14,11219,1,11219
3052880052,19,11218,1,11218
3052880052,21,11218,2,11218
3052880061,20,11219,1,11219
3052880085,19,11219,3,11219
3052880086,19,11219,1,11219
3052900010,19,11218,1,11218
3052910015,14,11218,1,11218
3052910016,17,11218,1,11218
3052910017,11,11218,3,11218
3052917501,20,11218,1,11218
3052920001,20,11218,2,11218
3052920017,19,11218,1,11218
3052920017,20,11218,1,11218
3052920018,11,11218,1,11218
3052920024,17,11218,1,11218
3052920024,19,11218,1,11218
3052920025,19,11218,1,11218
3052920025,20,11218,1,11218
3052920026,20,11218,1,11218
3052920027,18,11218,5,11218
3052920027,19,11218,1,11218
3052920027,20,11218,2,11218
3052920035,20,11218,1,11218
3052930018,11,11218,1,11218
3052930018,13,11218,1,11218
3052940004,21,11218,1,11218
3052940056,21,11218,1,11218
3052950003,10,11218,2,11218
3052950003,11,11218,2,11218
3052950003,12,11218,1,11218
3052960036,11,11218,2,11218
3052960042,17,11218,1,11218
3052960043,10,11218,1,11218
3052970034,21,11218,1,11218
3052980005,13,11218,1,11218
3052980047,14,11218,1,11218
3052990010,19,11218,1,11218
3052990037,12,11218,1,11218
3053020004,20,11218,1,11218
3053020074,14,11218,1,11218
3053030008,20,11218,1,11218
3053030059,20,11218,2,11218
3053040044,16,11218,1,11218
3053047501,19,11218,1,11218
3053047504,19,11218,1,11218
3053070008,18,11218,1,11218
3053070008,19,11218,1,11218
3053070092,16,11218,1,11218
3053080001,19,11218,1,11218
3053080034,15,11218,1,11218
3053090041,21,11218,1,11218
3053090042,18,11218,1,11218
3053090042,21,11218,1,11218
3053090043,12,11218,1,11218
3053090043,21,11218,1,11218
3053090045,20,11218,1,11218
3053100017,18,11218,1,11218
3053110014,10,11218,1,11218
3053110059,18,11218,1,11218
3053130034,15,11218,1,11218
3053130034,20,11218,1,11218
3053140125,19,11218,1,11218
3053150001,20,11218,1,11218
3053160001,21,11218,1,11218
3053200072,16,11218,1,11218
3053220010,21,11218,1,11218
3053220040,21,11218,1,11218
3053220051,18,11218,2,11218
3053220051,19,11218,1,11218
3053230068,19,11218,1,11218
3053240001,11,11218,1,11218
3053240001,15,11218,2,11218
3053240001,17,11218,1,11218
3053240001,21,11218,2,11218
3053240055,10,11218,1,11218
3053250003,18,11218,1,11218
3053260013,14,11218,1,11218
3053260042,21,11218,2,11218
3053270083,19,11218,1,11218
3053280023,20,11218,1,11218
3053280032,21,11218,1,11218
3053290043,18,11218,1,11218
3053290045,18,11218,1,11218
3053290046,15,11218,2,11218
3053290046,16,11218,1,11218
3053290052,15,11218,1,11218
3053290058,15,11218,1,11218
3053290072,10,11218,1,11218
3053310012,17,11218,1,11218
3053310013,17,11218,1,11218
3053310069,19,11218,1,11218
3053310076,11,11218,1,11218
3053310076,17,11218,1,11218
3053340006,15,11218,1,11218
3053340085,15,11218,1,11218
3053350027,17,11218,1,11218
3053350030,17,11218,1,11218
3053350030,18,11218,1,11218
3053350033,15,11218,1,11218
3053350034,15,11218,1,11218
3053360001,21,11218,1,11218
3053360036,18,11218,1,11218
3053370007,12,11218,1,11218
3053380010,20,11218,1,11218
3053380070,15,11218,1,11218
3053390001,13,11218,1,11218
3053390052,21,11218,9,11218
3053390054,17,11218,1,11218
3053390054,21,11218,4,11218
3053410023,21,11218,1,11218
3053450002,11,11218,1,11218
3053450006,11,11218,1,11218
3053450051,10,11218,1,11218
3053460017,19,11218,1,11218
3053490042,11,11218,1,11218
3053500018,14,11218,1,11218
3053500037,17,11218,1,11218
3053500056,14,11218,1,11218
3053500074,10,11218,1,11218
3053500084,12,11218,1,11218
3053500089,13,11218,1,11218
3053510001,14,11218,2,11218
3053510004,15,11218,1,11218
3053510004,20,11218,2,11218
3053510008,14,11218,1,11218
3053510061,21,11218,1,11218
3053520009,21,11218,1,11218
3053520022,19,11218,1,11218
3053520032,15,11218,1,11218
3053520066,12,11218,1,11218
3053530001,19,11218,1,11218
3053530004,19,11218,1,11218
3053530006,15,11218,3,11218
3053530007,15,11218,6,11218
3053530007,19,11218,2,11218
3053530008,15,11218,1,11218
3053530008,19,11218,2,11218
3053530008,20,11218,1,11218
3053530059,20,11218,1,11218
3053530070,18,11218,1,11218
3053530077,12,11218,2,11218
3053530077,13,11218,1,11218
3053530077,14,11218,2,11218
3053530077,19,11218,2,11218
3053530078,14,11218,1,11218
3053530078,18,11218,1,11218
3053530084,16,11218,1,11218
3053530087,17,11218,1,11218
3053530089,14,11218,1,11218
3053530100,21,11218,1,11218
3053530105,15,11218,1,11218
3053530105,19,11218,3,11218
3053540007,20,11218,1,11218
3053550025,18,11218,1,11218
3053550045,21,11218,1,11218
3053550079,12,11218,1,11218
3053570030,12,11218,1,11218
3053570040,14,11218,1,11218
3053580009,16,11218,1,11218
3053580056,10,11218,1,11218
3053580056,11,11218,1,11218
3053580056,13,11218,1,11218
3053580056,14,11218,1,11218
3053580056,19,11218,1,11218
3053580057,16,11218,1,11218
3053580063,21,11218,6,11218
3053590015,18,11218,1,11218
3053590015,21,11218,2,11218
3053590025,11,11218,1,11218
3053590043,18,11218,1,11218
3053590043,20,11218,1,11218
3053590046,20,11218,3,11218
3053600014,20,11218,1,11218
3053600017,20,11218,2,11218
3053600029,21,11218,1,11218
3053600036,20,11218,1,11218
3053600044,21,11218,1,11218
3053600045,21,11218,1,11218
3053600046,20,11218,1,11218
3053600046,21,11218,2,11218
3053600048,21,11218,1,11218
3053600071,21,11218,1,11218
3053610001,21,11218,1,11218
3053610006,13,11218,1,11218
3053610011,21,11218,1,11218
3053610023,19,11218,1,11218
3053610023,20,11218,1,11218
3053610032,17,11218,1,11218
3053610043,21,11218,1,11218
3053610045,21,11218,1,11218
3053610052,20,11218,1,11218
3053610055,20,11218,2,11218
3053610077,20,11218,1,11218
3053610077,21,11218,2,11218
3053610079,20,11218,1,11218
3053630003,11,11219,1,11219
3053630006,11,11219,1,11219
3053640050,11,11218,1,11218
3053650045,14,11218,1,11218
3053680013,17,11218,1,11218
3053690006,19,11218,1,11218
3053700006,21,11218,1,11218
3053710051,11,11218,1,11218
3053720001,19,11218,1,11218
3053720051,21,11218,2,11218
3053730048,15,11218,1,11218
3053730057,11,11218,1,11218
3053740010,12,11218,1,11218
3053740041,10,11218,1,11218
3053740057,10,11218,1,11218
3053740057,14,11218,1,11218
3053740057,20,11218,1,11218
3053740057,21,11218,1,11218
3053750031,21,11218,1,11218
3053750042,20,11218,1,11218
3053750063,18,11218,1,11218
3053760010,20,11218,3,11218
3053760019,17,11218,1,11218
3053760024,19,11218,1,11218
3053760024,21,11218,1,11218
3053760025,19,11218,1,11218
3053760055,21,11218,1,11218
3053770009,21,11218,1,11218
3053770012,20,11218,2,11218
3053770012,21,11218,2,11218
3053770013,19,11218,1,11218
3053770013,21,11218,1,11218
3053770014,21,11218,2,11218
3053770016,21,11218,2,11218
3053770017,21,11218,2,11218
3053770018,21,11218,1,11218
3053770020,21,11218,2,11218
3053770040,21,11218,1,11218
3053780001,19,11218,1,11218
3053780004,21,11218,1,11218
3053780031,20,11218,1,11218
3053780032,15,11218,1,11218
3053780038,20,11218,1,11218
3053780062,10,11218,1,11218
3053780062,16,11218,1,11218
3053780076,21,11218,1,11218
3053780077,21,11218,1,11218
